STN;YYYYMMDD;FG;FXX;TG;TN;TX;DR;RH
260;20121119;27;80;46;-15;102;0;0
260;20121120;41;100;90;60;123;0;0
260;20121121;56;210;65;33;106;24;6
260;20121122;48;110;79;58;113;0;0
260;20121123;34;110;62;29;82;40;43
260;20121124;25;100;52;6;93;56;46
260;20121125;85;220;105;75;131;12;7
260;20121126;36;90;77;52;99;3;1
260;20121127;22;70;67;20;87;5;1
260;20121128;18;60;53;-3;93;5;5
260;20121129;25;90;42;10;70;0;-1
260;20121130;19;60;23;-28;70;17;8
260;20121201;38;110;36;26;52;65;68
260;20121202;21;120;23;-15;58;39;74
260;20121203;40;100;27;-11;72;54;49
260;20121204;35;150;43;-1;67;21;46
260;20121205;20;130;12;-12;37;29;38
260;20121206;32;100;6;-31;36;5;8
260;20121207;55;150;3;-12;16;80;44
260;20121208;23;100;-18;-83;20;8;1
260;20121209;55;160;53;18;84;125;115
260;20121210;41;140;32;-3;62;6;9
260;20121211;24;80;6;-19;33;0;0
260;20121212;32;90;15;-5;42;55;61
260;20121213;28;70;-10;-26;5;0;0
260;20121214;56;140;50;3;96;47;87
260;20121215;52;120;84;69;97;27;21
260;20121216;41;100;72;45;80;33;25
260;20121217;29;70;62;42;78;27;26
260;20121218;18;50;57;41;71;38;46
260;20121219;25;90;54;41;61;0;0
260;20121220;67;140;32;26;42;100;58
260;20121221;29;80;49;26;79;65;36
260;20121222;43;120;72;67;104;130;151
260;20121223;58;170;114;99;130;92;149
260;20121224;49;170;100;74;127;60;23
260;20121225;48;200;86;74;105;122;152
260;20121226;53;170;80;63;94;39;47
260;20121227;37;150;75;45;98;37;26
260;20121228;41;120;65;20;105;51;30
260;20121229;61;160;108;92;120;14;5
260;20121230;75;190;79;57;94;6;18
260;20121231;82;160;95;87;104;69;55
260;20130101;42;140;71;49;88;88;145
260;20130102;39;110;67;41;86;14;2
260;20130103;39;120;103;76;116;16;7
260;20130104;38;100;93;83;103;30;8
260;20130105;24;60;81;74;88;7;2
260;20130106;26;80;84;69;101;0;0
260;20130107;34;80;73;61;84;0;-1
260;20130108;43;90;73;60;84;0;-1
260;20130109;34;90;65;40;79;125;71
260;20130110;30;80;55;-5;77;29;25
260;20130111;16;50;7;-24;38;0;-1
260;20130112;30;80;0;-25;32;0;0
260;20130113;35;90;-21;-51;6;0;0
260;20130114;25;90;-35;-74;-19;0;-1
260;20130115;38;90;-30;-58;-16;105;44
260;20130116;19;50;-72;-129;-17;0;0
260;20130117;14;40;-53;-74;-28;0;-1
260;20130118;40;100;-17;-34;-1;0;-1
260;20130119;63;130;-39;-52;-24;0;0
260;20130120;65;120;-46;-59;-27;43;16
260;20130121;35;70;-20;-28;-11;12;4
260;20130122;23;50;-40;-84;-13;0;0
260;20130123;23;60;-52;-93;-28;0;0
260;20130124;25;80;-35;-69;-4;0;0
260;20130125;25;100;-53;-114;-19;0;0
260;20130126;49;100;-14;-44;15;24;11
260;20130127;58;140;40;13;61;76;82
260;20130128;57;160;52;27;83;51;46
260;20130129;68;170;107;83;130;63;42
260;20130130;78;180;103;77;130;47;73
260;20130131;75;170;78;64;101;10;16
260;20130201;32;100;49;18;74;81;52
260;20130202;39;140;39;12;62;30;39
260;20130203;48;150;48;22;74;54;24
260;20130204;58;150;82;66;102;41;27
260;20130205;53;160;34;9;67;29;65
260;20130206;35;100;24;2;57;49;72
260;20130207;29;130;22;4;55;41;75
260;20130208;24;70;9;-16;42;1;1
260;20130209;19;60;-5;-30;11;63;42
260;20130210;52;120;-3;-18;11;16;5
260;20130211;60;120;-15;-36;8;0;0
260;20130212;33;100;-8;-37;7;0;-1
260;20130213;21;60;-13;-52;22;0;-1
260;20130214;52;120;-7;-22;13;71;37
260;20130215;20;70;42;11;80;2;1
260;20130216;13;40;52;24;78;6;7
260;20130217;22;60;29;-19;73;0;0
260;20130218;13;40;22;-14;71;0;0
260;20130219;24;100;30;-17;60;5;1
260;20130220;39;100;-3;-24;30;0;0
260;20130221;40;90;-12;-29;11;0;0
260;20130222;48;120;-20;-40;13;0;0
260;20130223;48;120;-15;-46;7;10;1
260;20130224;46;110;2;-11;9;107;24
260;20130225;41;100;17;8;27;13;4
260;20130226;35;80;32;8;60;0;0
260;20130227;35;80;10;-2;25;0;0
260;20130228;23;60;23;6;52;0;0
260;20130301;31;90;35;25;50;3;1
260;20130302;19;50;31;19;45;0;0
260;20130303;18;50;38;-10;62;8;2
260;20130304;40;100;45;-24;109;0;0
260;20130305;40;80;86;24;159;0;0
260;20130306;26;80;112;48;168;0;0
260;20130307;38;70;89;73;112;14;4
260;20130308;43;90;91;60;131;53;20
260;20130309;33;70;47;10;62;240;240
260;20130310;43;110;-1;-15;10;50;28
260;20130311;63;120;-21;-30;-12;0;-1
260;20130312;52;130;-25;-69;5;0;0
260;20130313;19;70;-9;-74;57;0;-1
260;20130314;24;100;-7;-52;36;4;1
260;20130315;41;100;4;-54;33;78;23
260;20130316;59;140;53;27;77;0;-1
260;20130317;51;140;56;29;91;33;20
260;20130318;36;110;57;13;103;40;24
260;20130319;35;80;33;0;66;9;3
260;20130320;41;100;14;6;27;0;0
260;20130321;20;60;12;-26;59;0;0
260;20130322;73;150;5;-29;41;0;0
260;20130323;97;180;-3;-26;23;0;0
260;20130324;93;180;-6;-36;30;0;0
260;20130325;81;150;3;-24;41;0;0
260;20130326;65;150;7;-29;55;0;0
260;20130327;51;120;10;-35;63;0;0
260;20130328;40;100;1;-31;42;0;-1
260;20130329;19;60;-4;-34;27;6;1
260;20130330;27;80;3;-39;48;0;-1
260;20130331;29;110;5;-53;43;0;-1
260;20130401;44;110;23;-30;75;0;0
260;20130402;55;150;33;-27;84;0;0
260;20130403;58;170;30;-5;86;0;0
260;20130404;51;120;28;4;47;0;-1
260;20130405;48;130;40;12;74;0;0
260;20130406;39;110;42;-30;91;0;0
260;20130407;21;70;41;-24;94;0;0
260;20130408;41;110;59;-3;111;0;0
260;20130409;31;80;65;22;106;16;3
260;20130410;25;80;61;9;110;0;-1
260;20130411;44;150;71;39;104;69;41
260;20130412;43;140;86;45;141;32;49
260;20130413;40;110;100;53;149;36;10
260;20130414;46;120;158;110;210;5;1
260;20130415;27;90;123;58;168;12;20
260;20130416;44;150;121;50;172;0;-1
260;20130417;38;120;152;81;207;0;-1
260;20130418;79;200;124;84;171;0;0
260;20130419;39;100;80;39;121;0;-1
260;20130420;41;120;63;-18;122;0;0
260;20130421;22;70;73;-3;144;0;0
260;20130422;37;100;88;-18;152;0;0
260;20130423;35;100;105;65;147;38;12
260;20130424;33;100;135;59;200;0;0
260;20130425;26;90;155;98;228;0;-1
260;20130426;30;100;79;43;124;65;70
260;20130427;35;100;66;11;110;0;0
260;20130428;20;80;72;7;128;0;0
260;20130429;39;110;80;27;128;18;24
260;20130430;34;100;85;24;132;0;0
260;20130501;40;110;105;24;174;0;0
260;20130502;37;90;113;59;170;0;0
260;20130503;23;90;123;52;190;0;0
260;20130504;39;120;118;36;174;0;0
260;20130505;25;60;132;72;188;0;0
260;20130506;25;80;155;46;231;0;0
260;20130507;35;120;164;98;232;4;1
260;20130508;33;110;163;126;219;5;43
260;20130509;38;110;131;78;170;0;-1
260;20130510;55;150;124;94;158;3;1
260;20130511;44;130;102;80;137;69;174
260;20130512;38;110;95;67;131;55;63
260;20130513;47;150;111;77;137;59;43
260;20130514;35;130;94;61;120;36;29
260;20130515;42;120;117;49;172;4;1
260;20130516;25;90;92;40;112;113;145
260;20130517;22;70;92;81;104;33;89
260;20130518;25;80;98;51;128;0;0
260;20130519;29;90;108;35;151;0;0
260;20130520;15;50;114;101;126;82;45
260;20130521;26;110;103;86;115;131;95
260;20130522;43;140;90;40;123;0;-1
260;20130523;24;100;66;40;104;58;68
260;20130524;34;120;79;31;125;10;15
260;20130525;36;90;89;28;139;44;49
260;20130526;44;100;97;80;124;8;5
260;20130527;28;90;135;70;195;0;0
260;20130528;47;110;160;90;216;0;0
260;20130529;32;100;111;101;124;13;5
260;20130530;22;60;131;106;168;0;0
260;20130531;49;140;151;107;206;0;0
260;20130601;40;100;110;84;154;0;0
260;20130602;35;100;121;67;177;0;0
260;20130603;37;110;108;57;148;0;0
260;20130604;33;100;145;79;210;0;0
260;20130605;32;80;162;88;219;0;0
260;20130606;34;80;176;104;252;0;0
260;20130607;38;90;172;109;247;0;0
260;20130608;50;100;141;99;198;0;0
260;20130609;45;100;123;88;169;0;0
260;20130610;19;70;121;67;172;0;0
260;20130611;17;60;154;56;216;0;0
260;20130612;40;110;186;160;218;19;13
260;20130613;53;150;160;133;187;56;38
260;20130614;35;110;150;91;191;0;0
260;20130615;57;160;148;87;189;6;23
260;20130616;36;110;144;87;189;0;-1
260;20130617;34;90;179;77;240;0;-1
260;20130618;19;50;227;140;304;0;-1
260;20130619;33;110;216;176;264;7;2
260;20130620;20;70;195;168;228;17;35
260;20130621;48;130;165;152;195;60;69
260;20130622;59;160;161;136;192;16;18
260;20130623;56;140;146;124;184;49;80
260;20130624;35;100;134;115;161;14;30
260;20130625;25;80;131;64;174;0;0
260;20130626;26;80;130;54;176;18;25
260;20130627;30;100;127;106;153;19;12
260;20130628;33;90;137;111;171;107;130
260;20130629;35;100;141;78;175;13;24
260;20130630;37;100;166;74;222;0;0
260;20130701;33;100;157;104;193;0;0
260;20130702;23;60;166;96;208;10;15
260;20130703;29;80;166;148;191;30;66
260;20130704;34;110;180;153;225;4;1
260;20130705;26;70;183;136;235;0;0
260;20130706;22;70;191;114;252;0;0
260;20130707;30;80;196;119;251;0;0
260;20130708;40;100;194;137;251;0;0
260;20130709;34;80;183;127;234;0;0
260;20130710;36;100;162;131;195;8;1
260;20130711;25;70;148;108;182;0;0
260;20130712;18;70;143;73;194;0;-1
260;20130713;22;70;165;94;218;0;0
260;20130714;16;50;165;102;225;0;0
260;20130715;20;70;193;114;260;0;0
260;20130716;19;60;198;110;260;0;0
260;20130717;21;70;211;151;263;0;0
260;20130718;33;110;214;153;271;0;0
260;20130719;41;110;205;131;257;0;0
260;20130720;26;60;184;139;226;0;-1
260;20130721;23;70;228;152;304;0;0
260;20130722;20;70;249;152;326;0;0
260;20130723;20;110;243;158;316;0;0
260;20130724;23;90;209;140;269;0;-1
260;20130725;23;80;209;125;290;0;-1
260;20130726;13;60;217;152;269;11;33
260;20130727;21;140;211;170;254;36;227
260;20130728;37;110;196;146;234;6;10
260;20130729;39;110;204;148;243;0;0
260;20130730;49;120;181;159;205;39;48
260;20130731;33;110;198;175;225;3;1
260;20130801;31;90;246;194;307;0;0
260;20130802;30;80;264;196;340;0;0
260;20130803;34;120;199;127;234;0;-1
260;20130804;21;60;198;121;262;0;0
260;20130805;27;120;218;123;292;0;-1
260;20130806;34;110;187;139;222;0;-1
260;20130807;34;100;150;129;171;77;112
260;20130808;22;80;169;111;219;0;0
260;20130809;26;100;177;97;232;3;3
260;20130810;31;120;162;100;199;0;0
260;20130811;33;100;176;116;219;0;-1
260;20130812;25;140;166;113;211;6;26
260;20130813;32;110;150;93;197;0;-1
260;20130814;15;60;155;91;218;0;0
260;20130815;25;80;154;80;207;23;21
260;20130816;26;100;187;125;269;44;48
260;20130817;35;100;195;166;229;11;6
260;20130818;38;130;184;138;226;41;49
260;20130819;27;100;162;103;211;5;3
260;20130820;13;50;153;84;212;0;0
260;20130821;20;70;172;104;240;0;0
260;20130822;15;60;172;105;216;0;-1
260;20130823;22;60;202;136;262;0;0
260;20130824;31;90;188;152;235;14;4
260;20130825;21;60;177;137;224;0;-1
260;20130826;40;110;182;128;240;0;0
260;20130827;23;90;178;102;242;0;0
260;20130828;20;70;172;100;241;0;0
260;20130829;16;70;166;92;242;0;0
260;20130830;27;90;174;100;233;0;-1
260;20130831;31;90;167;87;211;0;-1
260;20130901;34;100;143;72;179;0;0
260;20130902;34;110;168;136;196;0;0
260;20130903;19;60;189;136;236;0;0
260;20130904;21;80;197;122;260;0;0
260;20130905;27;80;224;143;303;0;0
260;20130906;18;100;197;134;279;9;8
260;20130907;14;60;166;130;198;0;-1
260;20130908;17;70;145;119;186;64;158
260;20130909;24;90;127;107;178;100;133
260;20130910;38;160;130;107;159;99;441
260;20130911;29;100;150;103;194;3;16
260;20130912;21;70;151;115;196;0;-1
260;20130913;28;90;145;90;178;37;15
260;20130914;36;140;146;98;179;102;83
260;20130915;40;140;128;73;172;47;69
260;20130916;40;130;112;80;157;48;75
260;20130917;40;130;103;86;143;89;89
260;20130918;21;90;114;89;157;13;14
260;20130919;39;110;126;93;153;29;23
260;20130920;26;100;132;76;168;12;13
260;20130921;23;70;136;69;177;0;0
260;20130922;25;70;167;140;211;0;-1
260;20130923;19;70;155;102;200;0;0
260;20130924;12;40;152;124;182;0;0
260;20130925;11;30;145;101;186;0;-1
260;20130926;28;90;130;73;164;0;0
260;20130927;28;70;103;56;167;0;0
260;20130928;44;100;117;63;174;0;0
260;20130929;60;130;125;85;179;0;0
260;20130930;50;110;111;68;165;0;0
260;20131001;40;90;104;52;165;0;0
260;20131002;49;130;103;51;152;0;0
260;20131003;51;120;126;74;175;7;14
260;20131004;38;110;160;109;219;21;82
260;20131005;19;80;149;91;194;0;0
260;20131006;5;30;118;68;180;0;0
260;20131007;12;50;111;53;176;0;0
260;20131008;20;60;145;71;182;4;1
260;20131009;32;120;132;82;158;18;7
260;20131010;25;100;93;61;130;14;12
260;20131011;22;80;78;62;86;164;221
260;20131012;24;80;80;41;109;70;225
260;20131013;67;170;83;76;93;209;639
260;20131014;34;80;101;89;112;82;75
260;20131015;22;60;92;56;118;35;36
260;20131016;26;100;99;40;142;21;8
260;20131017;41;140;121;63;161;0;0
260;20131018;23;80;110;62;135;0;0
260;20131019;36;80;133;96;167;20;49
260;20131020;42;130;149;123;187;6;2
260;20131021;40;90;148;120;176;0;-1
260;20131022;39;100;169;127;218;23;31
260;20131023;53;160;157;123;188;0;-1
260;20131024;24;70;116;70;168;0;0
260;20131025;37;90;147;97;180;15;4
260;20131026;46;130;163;144;195;0;0
260;20131027;77;200;144;126;156;39;42
260;20131028;85;260;138;104;174;59;114
260;20131029;59;150;103;79;135;13;46
260;20131030;39;110;95;72;136;1;2
260;20131031;51;150;105;71;133;0;-1
260;20131101;44;110;111;97;126;3;1
260;20131102;35;120;106;86;127;51;81
260;20131103;62;170;92;74;110;31;68
260;20131104;43;140;86;73;124;120;231
260;20131105;42;130;71;53;95;93;110
260;20131106;40;160;103;70;143;78;60
260;20131107;33;150;115;92;143;42;40
260;20131108;27;90;85;57;111;37;176
260;20131109;46;140;83;53;108;47;132
260;20131110;22;110;55;8;101;25;90
260;20131111;36;110;59;-4;95;0;0
260;20131112;30;90;71;27;87;65;29
260;20131113;17;60;49;-2;119;0;0
260;20131114;31;80;70;49;83;31;23
